client_id	audio_id	audio_file	duration_ms	prompt_id	prompt	transcription	votes	age	gender	accents	variant	language	prompt_upvotes	prompt_reports	is_edited	split	char_per_sec	quality_tags
08acebce1c3d2aa688e6930607cdb2cd	83679	spontaneous-speech-es-83679.mp3	4680	9286	¿Tienes un libro favorito?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83681	spontaneous-speech-es-83681.mp3	2736	9470	¿Prefieres un producto caro de marca, o una ganga barata?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83682	spontaneous-speech-es-83682.mp3	2196	8022	¿Qué canción popular hay que todos conozcan donde vives?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83685	spontaneous-speech-es-83685.mp3	8208	9297	¿Por qué estás contribuyendo con tu voz a este programa?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83686	spontaneous-speech-es-83686.mp3	6660	9243	¿Qué opinas del trabajo remoto?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83688	spontaneous-speech-es-83688.mp3	1476	9283	¿Crees que hay vida inteligente en otros planetas?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			short-audio
08acebce1c3d2aa688e6930607cdb2cd	83689	spontaneous-speech-es-83689.mp3	2448	8039	¿De qué sientes orgullo?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83691	spontaneous-speech-es-83691.mp3	3420	8037	¿Qué haces cuando tienes visita en casa?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83693	spontaneous-speech-es-83693.mp3	2376	8024	¿Cuál es el insecto más grande que has visto?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83695	spontaneous-speech-es-83695.mp3	2268	8004	¿Cuál es festividad tu favorita y cómo se celebra?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83699	spontaneous-speech-es-83699.mp3	1440	9293	¿Te gustaría ver alguna vez una aurora boreal?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			short-audio
08acebce1c3d2aa688e6930607cdb2cd	83700	spontaneous-speech-es-83700.mp3	2808	8035	¿Qué consejo le darías a una amistad cuando está asustada?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83704	spontaneous-speech-es-83704.mp3	3528	8012	¿Cuáles son los meses lluviosos en donde naciste?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83705	spontaneous-speech-es-83705.mp3	2556	9464	¿Qué es lo más interesante que has hecho con la Inteligencia Artificial?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83706	spontaneous-speech-es-83706.mp3	2340	8057	¿Cuál es el elemento tecnológico que más usas?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83707	spontaneous-speech-es-83707.mp3	1620	9287	¿Por qué crees que el cielo es azul?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			short-audio
08acebce1c3d2aa688e6930607cdb2cd	83708	spontaneous-speech-es-83708.mp3	1980	9242	¿Qué tipo de vehículo te gusta conducir?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			short-audio
08acebce1c3d2aa688e6930607cdb2cd	83710	spontaneous-speech-es-83710.mp3	6768	8066	¿Cómo consideras que debería ayudar el gobierno?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83712	spontaneous-speech-es-83712.mp3	1620	9461	¿Cuál es el sitio más lejano al que has viajado?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			short-audio
08acebce1c3d2aa688e6930607cdb2cd	83714	spontaneous-speech-es-83714.mp3	1440	9481	¿Te gustaría tener un robot mayordomo?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			short-audio
08acebce1c3d2aa688e6930607cdb2cd	83715	spontaneous-speech-es-83715.mp3	4716	8038	¿Cuál es la época favorita del año y por qué?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83716	spontaneous-speech-es-83716.mp3	1440	8028	¿Cómo son las nubes donde vives?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			short-audio
08acebce1c3d2aa688e6930607cdb2cd	83717	spontaneous-speech-es-83717.mp3	1836	8040	¿Cómo sería tu celebración ideal?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			short-audio
08acebce1c3d2aa688e6930607cdb2cd	83719	spontaneous-speech-es-83719.mp3	6948	8016	¿Qué valores importantes se enseñan a los niños en tu comunidad?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83721	spontaneous-speech-es-83721.mp3	4068	8031	¿Cuál es el sitio más bello por donde vives y por qué?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83724	spontaneous-speech-es-83724.mp3	3456	9475	Si te sientes aburrido, ¿qué haces?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83726	spontaneous-speech-es-83726.mp3	2988	8032	¿Qué haces cuando no hay electricidad donde vives?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83729	spontaneous-speech-es-83729.mp3	7236	8017	¿Cómo se celebra el nacimiento de un niño?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83734	spontaneous-speech-es-83734.mp3	7956	8058	¿Qué personaje de la historia admiras y por qué?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83738	spontaneous-speech-es-83738.mp3	9828	8063	¿Hay un baile tradicional donde naciste y cuándo se realiza?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83739	spontaneous-speech-es-83739.mp3	2988	9292	¿Consideras que el cero es un número?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83742	spontaneous-speech-es-83742.mp3	7380	9476	Si tienes que sumar mentalmente 53 y 39, ¿cómo haces esa suma?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83747	spontaneous-speech-es-83747.mp3	3528	9280	¿Tienes un animal de compañía?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83749	spontaneous-speech-es-83749.mp3	5256	9486	¿Has visto El Señor de los Anillos? ¿Por qué?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83752	spontaneous-speech-es-83752.mp3	3636	9483	Si quisieras alegrar a un desconocido, ¿qué harías?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83759	spontaneous-speech-es-83759.mp3	14400	9296	¿Recuerdas los nombres de los siete colores del arcoíris?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83760	spontaneous-speech-es-83760.mp3	13536	8025	¿Qué hace la gente joven para divertirse en tu comunidad?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83764	spontaneous-speech-es-83764.mp3	3096	8026	¿Qué nombres de estrellas o constelaciones conoces?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83766	spontaneous-speech-es-83766.mp3	2808	9471	¿Sabes el nombre de algún ave?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83768	spontaneous-speech-es-83768.mp3	5328	8048	¿Cuáles serían tus vacaciones ideales?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83769	spontaneous-speech-es-83769.mp3	4608	9472	¿Qué es lo más interesante que has aprendido últimamente?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83774	spontaneous-speech-es-83774.mp3	4320	8018	¿Cuál es tu historia favorita o leyenda que recuerdas de la niñez?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83775	spontaneous-speech-es-83775.mp3	3096	8064	¿Qué hace usualmente la gente en la noche antes de dormir?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83777	spontaneous-speech-es-83777.mp3	2808	9469	¿Qué canción te ha hecho emocionarte más?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83778	spontaneous-speech-es-83778.mp3	5076	8002	¿Qué hace normalmente la gente en donde vives los domingos?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83780	spontaneous-speech-es-83780.mp3	5868	8009	¿Cuál es tu fruta favorita? ¿puedes describir cómo se ve?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83782	spontaneous-speech-es-83782.mp3	2268	9485	¿Crees que cinco es mucho o poco?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83783	spontaneous-speech-es-83783.mp3	3708	8056	¿Qué juegos de mesa son tus favoritos?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83785	spontaneous-speech-es-83785.mp3	1836	9459	¿Has visto algún planeta con prismáticos?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			short-audio
08acebce1c3d2aa688e6930607cdb2cd	83789	spontaneous-speech-es-83789.mp3	6336	9429	¿Te gusta tocar (tañer) algún instrumento musical? Comenta cuál o cuáles.		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83791	spontaneous-speech-es-83791.mp3	2196	9241	¿Cómo se llama la capital de tu país?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83795	spontaneous-speech-es-83795.mp3	2916	9299	¿Cuándo empezaste a beber café?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83798	spontaneous-speech-es-83798.mp3	3996	9291	¿Cuánto hace que no llueve sobre tu casa?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83800	spontaneous-speech-es-83800.mp3	6768	9467	¿Cuál es el sitio más bonito en el que te gustaría estar o has estado?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83801	spontaneous-speech-es-83801.mp3	6300	9462	¿Te fijas en el color de ojos de otras personas?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83803	spontaneous-speech-es-83803.mp3	3456	8036	¿Cómo son las casas típicas en donde vives?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83805	spontaneous-speech-es-83805.mp3	6876	8034	¿Qué consejo dan usualmente los mayores a los jovenes?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83806	spontaneous-speech-es-83806.mp3	5328	8042	¿Qué cosas típicamente hace la gente en la mañana?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83809	spontaneous-speech-es-83809.mp3	8748	8030	¿Por qué te gusta más el frío o el calor?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83811	spontaneous-speech-es-83811.mp3	5868	8059	¿Es fácil abrir un negocio donde vives? ¿Qué es lo más difícil?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83812	spontaneous-speech-es-83812.mp3	7308	8065	¿Qué hacen los estudiantes cuando no hay colegio?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83814	spontaneous-speech-es-83814.mp3	5688	9463	¿Prefieres tener muchos amigos malos, o pocos amigos buenos?	Prefiere tener poco, que sean buenos	1	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	1		5.450070323488045	
08acebce1c3d2aa688e6930607cdb2cd	83815	spontaneous-speech-es-83815.mp3	2700	8014	¿Qué hacen los niños usualmente después del colegio?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83819	spontaneous-speech-es-83819.mp3	30456	9285	¿Puedes resumir la última película que viste?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83824	spontaneous-speech-es-83824.mp3	2016	9460	¿Has podido ver las estrellas en una noche muy oscura?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83825	spontaneous-speech-es-83825.mp3	2700	9457	¿Qué es lo más fácil que sabes cocinar?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83826	spontaneous-speech-es-83826.mp3	1980	9474	¿Conoces a alguien que sea muy bueno en algo?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			short-audio
08acebce1c3d2aa688e6930607cdb2cd	83828	spontaneous-speech-es-83828.mp3	4500	8023	Describe un animal que hayas visto hace poco		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83829	spontaneous-speech-es-83829.mp3	3168	8029	¿Cómo celebras el año nuevo?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83830	spontaneous-speech-es-83830.mp3	5040	8052	¿Cuál era tu materia favorita cuando estudiaste?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83831	spontaneous-speech-es-83831.mp3	1800	9480	¿Crees que los humanos llegarán a otras estrellas?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			short-audio
08acebce1c3d2aa688e6930607cdb2cd	83832	spontaneous-speech-es-83832.mp3	4680	8061	¿Cómo celebra tu familia éxitos como graduación o ganar un premio?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83834	spontaneous-speech-es-83834.mp3	1440	9479	¿Crees que viviremos alguna vez en Marte?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			short-audio
08acebce1c3d2aa688e6930607cdb2cd	83835	spontaneous-speech-es-83835.mp3	3816	9298	¿Cuál es tu plato de comida favorito?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83837	spontaneous-speech-es-83837.mp3	180	9473	¿Sabes hacer algo que poca gente sepa hacer?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	1	0	0			short-audio
08acebce1c3d2aa688e6930607cdb2cd	83839	spontaneous-speech-es-83839.mp3	6228	8013	¿Qué haces los fines de semana?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
08acebce1c3d2aa688e6930607cdb2cd	83840	spontaneous-speech-es-83840.mp3	7128	8015	¿Cómo se celebran los cumpleaños?		0	teens		Andino-Pacífico: Colombia, Perú, Ecuador, oeste de Bolivia y Venezuela andina		Spanish	0	0	0			
36ede378c6f2a0694316bfbf8881392f	84627	spontaneous-speech-es-84627.mp3	4248	8032	¿Qué haces cuando no hay electricidad donde vives?		0	fourties				Spanish	0	0	0			
281d5981f29edfd5e3ab384ca0ef005e	86150	spontaneous-speech-es-86150.mp3	8496	9484	"¿Considerarías a la gravedad como ""magia""? (Es algo que te atrae a la Tierra pero no puedes ni verlo ni tocarlo.)"		0	twenties				Spanish	1	0	0			
281d5981f29edfd5e3ab384ca0ef005e	86151	spontaneous-speech-es-86151.mp3	5076	9281	¿Te gustan las matemáticas?		0	twenties				Spanish	1	0	0			
281d5981f29edfd5e3ab384ca0ef005e	86153	spontaneous-speech-es-86153.mp3	7128	9293	¿Te gustaría ver alguna vez una aurora boreal?		0	twenties				Spanish	1	0	0			
281d5981f29edfd5e3ab384ca0ef005e	86154	spontaneous-speech-es-86154.mp3	8748	8005	¿Cómo se prepara tu comunidad para navidad?		0	twenties				Spanish	0	0	0			
281d5981f29edfd5e3ab384ca0ef005e	86155	spontaneous-speech-es-86155.mp3	7128	8017	¿Cómo se celebra el nacimiento de un niño?		0	twenties				Spanish	0	0	0			
281d5981f29edfd5e3ab384ca0ef005e	86156	spontaneous-speech-es-86156.mp3	7200	9288	¿La inteligencia artificial será beneficiosa o dañina para la humanidad?		0	twenties				Spanish	1	0	0			
281d5981f29edfd5e3ab384ca0ef005e	86157	spontaneous-speech-es-86157.mp3	6768	8044	¿Cuáles son las formas de demostrar respeto en donde vives?		0	twenties				Spanish	0	0	0			
281d5981f29edfd5e3ab384ca0ef005e	86158	spontaneous-speech-es-86158.mp3	9108	8016	¿Qué valores importantes se enseñan a los niños en tu comunidad?		0	twenties				Spanish	0	0	0			
281d5981f29edfd5e3ab384ca0ef005e	86159	spontaneous-speech-es-86159.mp3	5220	9290	¿Estás feliz ahora mismo?		0	twenties				Spanish	1	0	0			
281d5981f29edfd5e3ab384ca0ef005e	86160	spontaneous-speech-es-86160.mp3	5220	9292	¿Consideras que el cero es un número?		0	twenties				Spanish	1	0	0			
281d5981f29edfd5e3ab384ca0ef005e	86298	spontaneous-speech-es-86298.mp3	6588	9291	¿Cuánto hace que no llueve sobre tu casa?		0	twenties				Spanish	1	0	0			
